attempt,verdict,pred,conf,sha256,confirmed_file,failed_file
322,captcha_ok,XR8D,0.9366,875af6188ed1a542,XR8D_0322.jpg,
323,captcha_ok,WSZ5,0.9821,a1605562262492d0,WSZ5_0323.jpg,
324,captcha_ok,F8TI,0.9927,028e29a1afbd75f6,F8TI_0324.jpg,
325,captcha_wrong,DT4U,0.8413,53574aa9d9b83083,,fail_0325.jpg
326,captcha_ok,9DRB,0.9197,e0a944ed38a8f053,9DRB_0326.jpg,
327,captcha_ok,E38X,0.9999,31c1522c9b8c3fd9,E38X_0327.jpg,
328,captcha_ok,ZZ48,0.9558,3149f13bbc9ff2d8,ZZ48_0328.jpg,
329,captcha_wrong,FNNXL,0.8406,470d5dc560845eca,,fail_0329.jpg
330,captcha_ok,FY7C,0.9776,246fd5952efa5180,FY7C_0330.jpg,
331,captcha_ok,3LN2,1.0,f5626bf931bf7e4a,3LN2_0331.jpg,
332,captcha_ok,5TGS,0.9988,8fa6341953286bbd,5TGS_0332.jpg,
333,captcha_ok,V129,0.8985,62be03d841f35201,V129_0333.jpg,
334,captcha_ok,HDB9,0.9972,84836230233a8c96,HDB9_0334.jpg,
335,captcha_wrong,4144,0.8436,df2048d51ce978cc,,fail_0335.jpg
336,captcha_ok,JVFD,0.9995,fa2262226f7ca2ba,JVFD_0336.jpg,
337,captcha_ok,UPVP,0.9992,4fe84d496847863e,UPVP_0337.jpg,
338,captcha_ok,PVYN,0.9337,0ba850fbdbf8a656,PVYN_0338.jpg,
339,captcha_wrong,5XVW,0.8476,deb1003f2535ec8f,,fail_0339.jpg
340,captcha_ok,EGRK,0.9994,712688f5cc42cc42,EGRK_0340.jpg,
341,captcha_ok,IYWF,0.8937,4dc7ee9763326701,IYWF_0341.jpg,
342,captcha_ok,ATH1,0.9941,fc8753eaae77ada7,ATH1_0342.jpg,
343,captcha_ok,T0T3,0.9887,036dfebe8047c298,T0T3_0343.jpg,
344,captcha_ok,GKLN,0.9993,a1836e7dd41e8689,GKLN_0344.jpg,
345,captcha_ok,S7OH,0.9996,d4d601a0ec75af5d,S7OH_0345.jpg,
346,captcha_wrong,0V3V,0.926,788e421ceee78f06,,fail_0346.jpg
347,captcha_wrong,4EMB,0.8953,d762e00fe18e79b5,,fail_0347.jpg
348,captcha_ok,TFBO,0.9994,bcab479af22050ae,TFBO_0348.jpg,
349,captcha_ok,WGCX,0.9874,b225bf30f1d4286f,WGCX_0349.jpg,
350,captcha_ok,0HFW,0.924,17dede9972a27633,0HFW_0350.jpg,
351,captcha_ok,HL0K,0.9475,dfa06c8ccaf240b7,HL0K_0351.jpg,
352,captcha_ok,8F6M,1.0,267527b73dcf24bc,8F6M_0352.jpg,
353,captcha_wrong,VT5,0.7496,d051664aa4343415,,fail_0353.jpg
354,captcha_ok,APUG,1.0,a7714c50079c9f5f,APUG_0354.jpg,
355,captcha_ok,Q734,0.868,b9545a4a6c1cff2f,Q734_0355.jpg,
356,captcha_ok,TVII,0.8523,6e34419e2f4b8f03,TVII_0356.jpg,
357,captcha_wrong,1T9T,0.9169,6abc4376dd7f8a8c,,fail_0357.jpg
358,captcha_ok,G0ZG,0.9993,9b01c43ab1e04028,G0ZG_0358.jpg,
359,captcha_ok,TCVS,0.9422,bffef81ee43356d6,TCVS_0359.jpg,
360,captcha_ok,TDRZ,0.9999,37120d8037cd0cf1,TDRZ_0360.jpg,
361,captcha_ok,E6NY,0.9504,f516d3262072beae,E6NY_0361.jpg,
362,captcha_ok,Z8M6,0.9828,8a88bba76afba444,Z8M6_0362.jpg,
363,captcha_ok,S4OY,0.9988,d1d91edb1edc2dae,S4OY_0363.jpg,
364,captcha_ok,7OK7,0.8783,b5887453defac08c,7OK7_0364.jpg,
365,captcha_ok,FQPX,0.9759,3cc1854ab3df7a7b,FQPX_0365.jpg,
366,captcha_ok,YSGY,0.9992,360a04fc90220408,YSGY_0366.jpg,
367,captcha_ok,IXHM,0.9949,67a6ea737a576b83,IXHM_0367.jpg,
368,captcha_ok,NCW8,0.9953,3501228edc672fe6,NCW8_0368.jpg,
369,captcha_ok,J722,1.0,e3cc24036e020641,J722_0369.jpg,
370,captcha_ok,JBC9,0.9995,2f9adc8de6699129,JBC9_0370.jpg,
371,captcha_ok,JW3Q,0.9306,19ccfab747452e94,JW3Q_0371.jpg,
372,captcha_ok,NCAF,0.9993,b80114b00756ade7,NCAF_0372.jpg,
373,captcha_ok,3XAG,0.9713,ac3e0f3b9b1c8b9b,3XAG_0373.jpg,
374,captcha_ok,RTSE,1.0,37d15cc862e2c304,RTSE_0374.jpg,
375,captcha_ok,99MM,0.9588,1e15327c3dbf2f42,99MM_0375.jpg,
376,captcha_ok,VPNX,0.9388,cb6ca8155deafdff,VPNX_0376.jpg,
377,captcha_ok,BYX8,0.9993,ae2fbdf232711085,BYX8_0377.jpg,
378,captcha_wrong,9WWQ,0.8195,94340fcede08b641,,fail_0378.jpg
379,captcha_wrong,5MT8,0.8376,874ee45c8a698c08,,fail_0379.jpg
380,captcha_ok,VHNH,0.9805,31b5b67799677f43,VHNH_0380.jpg,
381,captcha_ok,RD7J,0.9988,d41da0f5c25d6008,RD7J_0381.jpg,
382,captcha_ok,DASY,0.9876,aba9541ede08a2c7,DASY_0382.jpg,
383,captcha_ok,BZ2G,0.9239,4e4a95ef9bce888e,BZ2G_0383.jpg,
384,captcha_wrong,2GJK,0.8714,24ab5c7dbfe9a6d8,,fail_0384.jpg
385,captcha_ok,EHZZ,0.9999,eb8a0668b7605404,EHZZ_0385.jpg,
386,captcha_ok,Q7IM,0.9958,b2183e4eb926fd95,Q7IM_0386.jpg,
387,captcha_ok,G1B6,0.9981,ebad7c2eee5e8ead,G1B6_0387.jpg,
388,captcha_ok,S51B,0.9858,c4debf588faf15e0,S51B_0388.jpg,
389,captcha_wrong,JMDQ,0.6775,c1202279fecc9aa8,,fail_0389.jpg
390,captcha_wrong,HT4X,0.9654,f5cde1e4c9123b83,,fail_0390.jpg
391,captcha_ok,4MGR,0.9963,ece76ccc266733f9,4MGR_0391.jpg,
392,captcha_ok,NLHS,0.9472,16b438f5a0f2b3db,NLHS_0392.jpg,
393,captcha_ok,G381,0.9971,28a5af924ec8ffc3,G381_0393.jpg,
394,captcha_ok,FOPM,0.9592,af4501a9136b4eda,FOPM_0394.jpg,
395,captcha_ok,TYMT,0.9634,fa9451fa4c666be9,TYMT_0395.jpg,
396,captcha_ok,GYW5,0.995,52fee1ddfd31563b,GYW5_0396.jpg,
397,captcha_ok,XUSI,0.9807,34920dee786cd023,XUSI_0397.jpg,
398,captcha_wrong,TPP0W,0.9586,938dcb0fcf54de0d,,fail_0398.jpg
399,captcha_ok,QSZ5,0.9991,3fb62369573aec37,QSZ5_0399.jpg,
400,captcha_ok,E9KR,0.9967,fcc5d021a3206a7e,E9KR_0400.jpg,
